sale_id,customer_id,product_id,product_name,product_category,purchase_amount,quantity,purchase_date,discount_applied,payment_method,channel,satisfaction_rating,repeat_purchase
SALE_000907,CUST_00279,PROD_6377,Watches,Luxury,1132.9,1,2025-07-09,False,Debit Card,Mobile App,4.4,True
SALE_000908,CUST_00314,PROD_7562,Books,Entertainment,83.66,5,2025-05-07,False,Credit Card,Mobile App,4.9,True
SALE_000909,CUST_00449,PROD_5230,Food,Groceries,7.97,1,2024-08-08,True,Credit Card,Phone,3.2,False
SALE_000910,CUST_00034,PROD_9766,Games,Entertainment,30.62,1,2025-08-08,False,PayPal,Mobile App,4.1,False
SALE_000911,CUST_00342,PROD_9255,Car Rental,Travel,906.08,2,2025-05-27,False,Cash,Mobile App,4.6,True
SALE_000912,CUST_00148,PROD_9766,Games,Entertainment,34.31,5,2025-07-10,True,Debit Card,Online,5.0,True
SALE_000913,CUST_00213,PROD_0688,Skincare,Health,60.85,5,2025-04-30,False,Cash,Mobile App,3.8,False
SALE_000914,CUST_00265,PROD_3948,Fitness,Health,62.49,2,2025-03-20,False,PayPal,Mobile App,4.9,False
SALE_000915,CUST_00360,PROD_7925,Hotels,Travel,1316.3,4,2025-03-23,False,Gift Card,Phone,4.9,False
SALE_000916,CUST_00345,PROD_6961,Utilities,Essentials,37.02,1,2025-05-05,True,PayPal,In-Store,5.0,True
SALE_000917,CUST_00496,PROD_9944,Snacks,Groceries,10.46,4,2025-05-20,False,PayPal,In-Store,4.8,False
SALE_000918,CUST_00084,PROD_4541,Supplements,Health,48.4,1,2025-07-01,False,Debit Card,Phone,5.0,True
SALE_000919,CUST_00449,PROD_0864,Laptop,Electronics,138.08,3,2025-07-10,False,Debit Card,In-Store,3.3,False
SALE_000920,CUST_00179,PROD_9246,Appliances,Home,183.47,2,2025-05-06,False,Cash,Mobile App,5.0,False
SALE_000921,CUST_00195,PROD_9246,Appliances,Home,211.96,2,2025-06-01,False,Gift Card,Phone,3.6,True
SALE_000922,CUST_00226,PROD_4230,Frozen,Groceries,16.92,5,2025-05-12,False,Cash,Phone,4.6,True
SALE_000923,CUST_00407,PROD_1284,Bedding,Home,75.86,6,2025-07-08,True,Gift Card,Online,3.2,False
SALE_000924,CUST_00023,PROD_4430,Headphones,Electronics,321.76,2,2025-06-30,False,Gift Card,Mobile App,5.0,True
SALE_000925,CUST_00133,PROD_0534,Shoes,Fashion,61.58,2,2025-07-17,False,Gift Card,Mobile App,5.0,False
SALE_000926,CUST_00392,PROD_5170,Decor,Home,80.0,4,2025-05-12,True,Credit Card,Online,3.3,False
SALE_000927,CUST_00242,PROD_9246,Appliances,Home,193.24,6,2025-07-14,True,PayPal,Online,4.0,True
SALE_000928,CUST_00144,PROD_1745,Tablet,Electronics,423.16,3,2025-08-08,False,Cash,Phone,5.0,True
SALE_000929,CUST_00195,PROD_9246,Appliances,Home,135.3,2,2025-07-25,True,PayPal,Phone,5.0,True
SALE_000930,CUST_00251,PROD_2689,Personal,Health,44.43,3,2025-03-16,False,PayPal,Mobile App,4.7,True
SALE_000931,CUST_00062,PROD_7562,Books,Entertainment,29.99,4,2025-04-06,False,Debit Card,In-Store,5.0,True
SALE_000932,CUST_00119,PROD_4881,Smartphone,Electronics,312.6,2,2025-05-19,False,Gift Card,Mobile App,4.6,True
SALE_000933,CUST_00360,PROD_6061,Insurance,Travel,889.6,2,2025-06-22,False,Credit Card,Mobile App,4.7,True
SALE_000934,CUST_00277,PROD_9255,Car Rental,Travel,1085.86,4,2025-04-08,True,Debit Card,Online,4.5,True
SALE_000935,CUST_00383,PROD_1670,Beverages,Groceries,9.16,2,2025-08-02,False,PayPal,In-Store,3.4,False
SALE_000936,CUST_00240,PROD_1745,Tablet,Electronics,476.03,6,2025-01-08,True,Gift Card,Mobile App,4.1,True
SALE_000937,CUST_00053,PROD_8128,Designer,Luxury,813.62,3,2025-06-08,False,Credit Card,In-Store,4.5,True
SALE_000938,CUST_00449,PROD_4541,Supplements,Health,23.69,2,2025-05-11,True,Cash,Online,3.8,False
SALE_000939,CUST_00082,PROD_0297,Concerts,Entertainment,30.52,3,2025-07-15,True,Credit Card,Phone,4.2,False
SALE_000940,CUST_00448,PROD_1602,Overstock,Discount,6.85,1,2025-08-06,False,PayPal,Online,4.1,True
SALE_000941,CUST_00223,PROD_6061,Insurance,Travel,471.47,6,2025-07-31,True,Debit Card,Phone,4.6,True
SALE_000942,CUST_00499,PROD_6980,Fresh,Groceries,13.77,4,2025-03-13,False,Cash,Phone,3.8,False
SALE_000943,CUST_00157,PROD_6061,Insurance,Travel,699.32,3,2025-08-05,True,PayPal,Phone,4.0,True
SALE_000944,CUST_00097,PROD_5103,T-Shirt,Fashion,49.09,1,2025-07-08,False,Gift Card,Online,5.0,False
SALE_000945,CUST_00475,PROD_3948,Fitness,Health,28.62,5,2025-08-07,False,Credit Card,Mobile App,4.8,False
SALE_000946,CUST_00066,PROD_4881,Smartphone,Electronics,469.97,1,2025-08-01,False,Debit Card,Phone,5.0,False
SALE_000947,CUST_00047,PROD_7562,Books,Entertainment,17.81,2,2025-04-25,True,Gift Card,Mobile App,4.4,True
SALE_000948,CUST_00376,PROD_3966,Transportation,Essentials,11.81,2,2025-06-12,False,PayPal,Mobile App,3.2,False
SALE_000949,CUST_00136,PROD_9766,Games,Entertainment,21.01,2,2025-07-29,False,Cash,Online,4.8,True
SALE_000950,CUST_00076,PROD_1284,Bedding,Home,146.43,1,2024-12-02,True,Gift Card,Mobile App,3.8,True
SALE_000951,CUST_00167,PROD_5170,Decor,Home,114.48,5,2025-06-23,True,Cash,Online,4.4,True
SALE_000952,CUST_00188,PROD_2689,Personal,Health,49.71,6,2025-07-24,False,Cash,Online,4.4,False
SALE_000953,CUST_00389,PROD_6961,Utilities,Essentials,9.36,6,2025-07-30,False,PayPal,Phone,4.6,True
SALE_000954,CUST_00002,PROD_0297,Concerts,Entertainment,33.5,4,2025-06-25,False,Debit Card,Phone,4.4,True
SALE_000955,CUST_00178,PROD_4930,Jeans,Fashion,90.96,3,2025-05-31,False,PayPal,In-Store,4.0,True
SALE_000956,CUST_00310,PROD_9246,Appliances,Home,396.15,3,2025-07-28,False,Gift Card,In-Store,4.6,True
SALE_000957,CUST_00371,PROD_5660,Packages,Travel,607.3,3,2025-04-24,True,Credit Card,Online,4.7,False
SALE_000958,CUST_00258,PROD_5228,Organic,Groceries,33.76,5,2025-05-06,False,Gift Card,Online,4.8,True
SALE_000959,CUST_00185,PROD_2689,Personal,Health,56.29,3,2025-06-29,False,Debit Card,Phone,4.4,False
SALE_000960,CUST_00088,PROD_1745,Tablet,Electronics,454.5,5,2025-06-15,False,Debit Card,In-Store,3.4,False
SALE_000961,CUST_00494,PROD_9246,Appliances,Home,137.0,2,2025-07-29,True,Debit Card,Phone,4.2,False
SALE_000962,CUST_00205,PROD_0997,Collections,Luxury,654.56,3,2025-05-16,False,Gift Card,Phone,3.6,False
SALE_000963,CUST_00097,PROD_1602,Overstock,Discount,6.53,3,2025-07-18,True,PayPal,Online,5.0,True
SALE_000964,CUST_00103,PROD_4930,Jeans,Fashion,79.59,4,2025-05-03,False,PayPal,Phone,5.0,True
SALE_000965,CUST_00066,PROD_1486,Camera,Electronics,421.04,2,2025-07-06,False,Gift Card,In-Store,4.1,True
SALE_000966,CUST_00237,PROD_0688,Skincare,Health,42.88,3,2025-07-19,False,Debit Card,Phone,4.3,True
SALE_000967,CUST_00068,PROD_4340,Flights,Travel,383.75,3,2025-06-08,False,Cash,Online,5.0,True
SALE_000968,CUST_00052,PROD_4430,Headphones,Electronics,256.59,1,2025-03-28,False,Debit Card,Online,4.7,True
SALE_000969,CUST_00312,PROD_1602,Overstock,Discount,21.92,2,2025-06-09,False,Cash,Online,5.0,True
SALE_000970,CUST_00350,PROD_4340,Flights,Travel,1458.47,2,2025-06-21,False,Cash,Mobile App,4.7,False
SALE_000971,CUST_00338,PROD_6061,Insurance,Travel,1142.88,2,2025-05-27,False,Gift Card,In-Store,5.0,False
SALE_000972,CUST_00310,PROD_9896,Generic,Discount,27.51,7,2025-08-01,False,Credit Card,Phone,4.7,True
SALE_000973,CUST_00463,PROD_8417,Exclusive,Luxury,509.63,4,2025-07-11,False,Debit Card,Mobile App,4.3,True
SALE_000974,CUST_00114,PROD_5103,T-Shirt,Fashion,36.39,5,2025-04-25,True,Gift Card,In-Store,5.0,False
SALE_000975,CUST_00443,PROD_4230,Frozen,Groceries,7.7,2,2025-08-08,True,Cash,In-Store,3.6,False
SALE_000976,CUST_00384,PROD_6980,Fresh,Groceries,9.89,2,2025-05-21,False,Credit Card,Mobile App,2.9,False
SALE_000977,CUST_00007,PROD_1745,Tablet,Electronics,350.48,4,2025-07-27,False,Debit Card,Phone,3.9,True
SALE_000978,CUST_00024,PROD_1745,Tablet,Electronics,333.4,5,2025-07-02,True,Gift Card,Phone,3.9,False
SALE_000979,CUST_00063,PROD_0534,Shoes,Fashion,62.26,3,2024-08-08,False,Credit Card,In-Store,4.2,False
SALE_000980,CUST_00165,PROD_3668,Wellness,Health,39.98,5,2025-01-30,False,Gift Card,Mobile App,4.1,False
SALE_000981,CUST_00430,PROD_4112,Jewelry,Luxury,310.66,5,2025-05-25,False,PayPal,In-Store,4.0,False
SALE_000982,CUST_00432,PROD_6961,Utilities,Essentials,10.72,1,2025-07-06,True,Credit Card,Mobile App,4.3,True
SALE_000983,CUST_00429,PROD_4340,Flights,Travel,163.45,5,2025-07-20,False,Gift Card,In-Store,3.7,False
SALE_000984,CUST_00348,PROD_2689,Personal,Health,95.04,2,2025-02-05,False,Cash,Phone,4.8,False
SALE_000985,CUST_00275,PROD_7649,Medical,Health,41.14,4,2025-04-16,False,Debit Card,Phone,4.8,False
SALE_000986,CUST_00373,PROD_7637,Movies,Entertainment,89.42,3,2025-07-07,False,Debit Card,Phone,5.0,True
SALE_000987,CUST_00074,PROD_0864,Laptop,Electronics,216.41,3,2025-07-10,True,PayPal,Mobile App,4.1,True
SALE_000988,CUST_00070,PROD_0297,Concerts,Entertainment,37.08,2,2025-05-16,False,Gift Card,In-Store,4.5,False
SALE_000989,CUST_00431,PROD_4230,Frozen,Groceries,8.21,1,2025-08-01,False,Credit Card,Mobile App,4.4,False
SALE_000990,CUST_00006,PROD_0534,Shoes,Fashion,51.11,2,2025-06-30,False,PayPal,Mobile App,4.7,True
SALE_000991,CUST_00097,PROD_4930,Jeans,Fashion,76.39,4,2025-07-17,False,PayPal,Mobile App,4.6,False
SALE_000992,CUST_00278,PROD_6980,Fresh,Groceries,65.76,4,2025-07-28,False,PayPal,Mobile App,5.0,True
SALE_000993,CUST_00442,PROD_9246,Appliances,Home,58.89,3,2025-06-30,True,Cash,Online,4.1,False
SALE_000994,CUST_00238,PROD_3948,Fitness,Health,35.15,4,2025-08-07,True,Cash,Phone,4.1,True
SALE_000995,CUST_00326,PROD_7649,Medical,Health,122.64,4,2025-07-29,False,Debit Card,In-Store,4.4,True
SALE_000996,CUST_00466,PROD_4458,Furniture,Home,65.93,2,2025-06-13,True,Credit Card,Online,5.0,False
SALE_000997,CUST_00317,PROD_2355,Basic,Discount,42.78,6,2025-08-06,False,Cash,In-Store,5.0,False
SALE_000998,CUST_00236,PROD_4230,Frozen,Groceries,23.96,3,2025-06-22,False,Cash,Mobile App,3.4,False
SALE_000999,CUST_00050,PROD_4430,Headphones,Electronics,383.5,1,2025-07-21,False,Debit Card,In-Store,4.4,False
SALE_001000,CUST_00427,PROD_9288,Accessories,Fashion,34.22,2,2025-07-10,False,PayPal,Phone,4.1,False
